time,magnitude
6.908,0.13823087904597875
6.91,-0.196523283
6.912,-0.52472548
6.914,-0.790496592
6.916,-0.949860974
6.918,-0.977562649
6.92,-0.8709213
6.922,-0.650134936
6.924,-0.35498578
6.926,-0.038462197
6.928,0.24171342269301638
6.93,0.43233657205119896
6.932,0.4933165330417154
6.934,0.40428052239984524
6.936,0.1681565153660528
6.938,-0.188829613
6.94,-0.620754491
6.942,-1.068652414
6.944,-1.469211206
6.946,-1.764179435
6.948,-1.909044985
6.95,-1.879656068
6.952,-1.675771409
6.954,-1.320998043
6.956,-0.859130141
6.958,-0.347455138
6.96,0.1519410896732914
6.962,0.5815317997178788
6.964,0.8969313111006213
6.966,1.0733842882641493
6.968,1.109169690962357
6.97,1.0254038150138285
6.972,0.8622832302714826
6.974,0.6723582560961943
6.976,0.511886124
6.978,0.43160946607941186
6.98,0.4683945152215243
6.982,0.6390307410327715
6.984,0.9371599969567871
6.986,1.3338200955337562
6.988,1.7815295257793247
6.99,2.221292865903611
6.992,2.5914546937968908
6.994,2.837043131159156
6.996,2.918166805359312
6.998,2.816172945600461
7,2.536617408935675
7.002,2.1085868232102727
7.004,1.5804733509230955
7.006,1.0128474991581997
7.008,0.46951997579294424
7.01,0.008161181
7.012,-0.328086225
7.014,-0.516720396
7.016,-0.558789103
7.018,-0.478158784
7.02,-0.317269568
7.022,-0.130043548
7.024,0.026948083723223992
7.026,0.10368577594604389
7.028,0.064841322
7.03,-0.10440754
7.032,-0.395791756
7.034,-0.778999491
7.036,-1.206201185
7.038,-1.619355975
7.04,-1.959173513
7.042,-2.174348109
7.044,-2.229638134
7.046,-2.111539805
7.048,-1.830673553
7.05,-1.420506406
7.052,-0.932597289
7.054,-0.429087096
7.056,0.026420691
7.058,0.3781953929646603
7.06,0.5865039940787277
7.062,0.6332853077450595
7.064,0.5245106064341784
7.066,0.2888778457687962
7.068,-0.026949276
7.07,-0.365814887
7.072,-0.669097996
7.074,-0.885896103
7.076,-0.980946172
7.078,-0.940060297
7.08,-0.772238471
7.082,-0.508135025
7.084,-0.195119272
7.086,0.11030234059772104
7.088,0.35152691038129635
7.09,0.4809559915390937
7.092,0.4677436527740332
7.094,0.30298615763557313
7.096,0.001541443
7.098,-0.399814304
7.1,-0.8476211
7.102,-1.279565839
7.104,-1.633713572
7.106,-1.857727076
7.108,-1.916663039
7.11,-1.798151216
7.112,-1.514164757
7.114,-1.099113576
7.116,-0.604557543
7.118,-0.091355352
7.12,0.3795417987166997
7.122,0.7562356592105824
7.124,1.0035607594895426
7.126,1.108121561157072
7.128,1.0799188725138784
7.13,0.9503246417930586
7.132,0.7667283168512519
7.134,0.5846919451643937
7.136,0.45883583606274414
7.138,0.4338726097184401
7.14,0.5371845930315523
7.142,0.774101315
7.144,1.1266170280364365
7.146,1.555757007760464
7.148,2.0072377506293413
7.15,2.419557026
7.152,2.7332735458838897
7.154,2.900050828
7.156,2.890074253147165
7.158,2.6966990642531257
7.16,2.337611843113596
7.162,1.8523234378872433
7.164,1.296374836947236
7.166,0.7331423562829853
7.168,0.22449689947326346
7.17,-0.178252764
7.172,-0.441747746
7.174,-0.555171067
7.176,-0.531348791
7.178,-0.404203571
7.18,-0.222966138
7.182,-0.044049757
7.184,0.078147726
7.186,0.1000851966918741
7.188,-0.003809943
7.19,-0.236864391
7.192,-0.579382304
7.194,-0.991494342
7.196,-1.419196516
7.198,-1.802649309
7.2,-2.085457121
7.202,-2.223494953
7.204,-2.191917183
7.206,-1.989261672
7.208,-1.63800859
7.21,-1.181498396
7.212,-0.677673484
7.214,-0.190596688
7.216,0.21895806604962254
7.218,0.5024049545219806
7.22,0.6303759267631215
7.222,0.596809323
7.224,0.4194786394228259
7.226,0.136890449
7.228,-0.197961008
7.23,-0.526011956
7.232,-0.791416011
7.234,-0.950263843
7.236,-0.977388833
7.238,-0.87020898
7.24,-0.649014105
7.242,-0.353657305
7.244,-0.037165689
7.246,0.24273793437443708
7.248,0.432887226
7.25,0.49326248396434164
7.252,0.40358394370315676
7.254,0.1668803154643118
7.256,-0.190529604
7.258,-0.622651708
7.26,-1.070482756
7.262,-1.470712166
7.264,-1.765129183
7.266,-1.909295421
7.268,-1.879154774
7.27,-1.674569155
7.272,-1.319240702
7.274,-0.857036278
7.276,-0.345282725
7.278,0.15393370123087874
7.28,0.583124651
7.282,0.8979753912488446
7.284,1.0738228867948116
7.286,1.1090452917285227
7.288,1.0248495084255045
7.29,0.8615000150294202
7.292,0.6715817794099215
7.294,0.5113480402615601
7.296,0.43149942387382423
7.298,0.46882868868986693
7.3,0.6400318066398606
7.302,0.9386516947404551
7.304,1.3356372589812153
7.306,1.7834420760610972
7.308,2.2230401074776465
7.31,2.5927846535765533
7.312,2.8377508983687956
7.314,2.918125975085754
7.316,2.815355323601918
7.318,2.5350979361420665
7.32,2.106532948160673
7.322,1.5781204674644458
7.324,1.0104642070108762
7.326,0.4673684833525573
7.328,0.006458912
7.33,-0.329197948
7.332,-0.517195816
7.334,-0.558682697
7.336,-0.477614463
7.338,-0.316496137
7.34,-0.129280254
7.342,0.027470546138569252
7.344,0.10378274751697314
7.346,0.06440433
7.348,-0.105392644
7.35,-0.39724151
7.352,-0.78074489
7.354,-1.208013292
7.356,-1.620981096
7.358,-1.960372543
7.36,-2.174933947
7.362,-2.229505401
7.364,-2.110682243
7.366,-1.829186395
7.368,-1.418573313
7.37,-0.930463821
7.372,-0.427024756
7.374,0.028154343
7.376,0.37939446548754574
7.378,0.5870440631893586
7.38,0.6331407484081165
7.382,0.5237568322070283
7.384,0.28767815623677834
7.386,-0.028370173
7.388,-0.367206566
7.39,-0.670223682
7.392,-0.88656964
7.394,-0.981060877
7.396,-0.939605244
7.398,-0.771299708
7.4,-0.506881549
7.402,-0.19377594
7.404,0.11149075682872878
7.406,0.3523349472592075
7.408,0.4812139141993431
7.41,0.46736540826224593
7.412,0.30198450546242894
7.414,2.7879145477638367e-05
7.416,-0.401644868
7.418,-0.849518599
7.42,-1.281261937
7.422,-1.634961544
7.424,-1.858338576
7.426,-1.916536114
7.428,-1.797285298
7.43,-1.512660332
7.432,-1.097156604
7.434,-0.602391029
7.436,-0.089242465
7.438,0.3813573948402546
7.44,0.7575661602760269
7.442,1.0043016832683649
7.444,1.108266114829794
7.446,1.0795570501837344
7.448,0.9496272349811357
7.45,0.7659183512113378
7.452,0.5840079981310669
7.454,0.4584929436843702
7.456,0.4340268432442377
7.458,0.5379068195118734
7.46,0.775364238
7.462,1.1282975578632868
7.464,1.557653632536753
7.466,2.0091002793251613
7.468,2.4211241436266056
7.47,2.734312418
7.472,2.9003926712815837
7.474,2.8896403913551714
7.476,2.695513455527604
7.478,2.3357981426515777
7.48,1.8500870270708407
7.482,1.2939725666813342
7.484,0.7308446358375804
7.486,0.22254793591090227
7.488,-0.179670491
7.49,-0.442539349
7.492,-0.555341513
7.494,-0.530999741
7.496,-0.403515317
7.498,-0.2221675
7.5,-0.043380612
7.502,0.078475446
7.504,0.099921977
7.506,-0.004526593
7.508,-0.238099041
7.51,-0.581006115
7.512,-0.993304305
7.514,-1.420946464
7.516,-1.804087933
7.518,-2.086367107
7.52,-2.2237272
7.522,-2.19141481
7.524,-1.988070069
7.526,-1.636269938
7.528,-1.179431457
7.53,-0.675541726
7.532,-0.188669606
7.534,0.22044451003192378
7.536,0.503282743
7.538,0.6305689867798931
7.54,0.5963434662036485
7.542,0.4184759601161514
7.544,0.13554908357348872
7.546,-0.199398607
7.548,-0.527297303
7.55,-0.792333512
7.552,-0.950664341
7.554,-0.977212601
7.556,-0.869494608
7.558,-0.647891939
7.56,-0.352328448
7.562,-0.035869838
7.564,0.24376083400380383
7.566,0.43343554833089487
7.568,0.4932057377975351
7.57,0.40288472167069944
7.572,0.16560194456791566
7.574,-0.192230939
7.576,-0.624549211
7.578,-1.072312246
7.58,-1.472211228
7.582,-1.766076236
7.584,-1.909542729
7.586,-1.87865035
7.588,-1.673364197
7.59,-1.317481445
7.592,-0.85494153
7.594,-0.343110542
7.596,0.15592505065989987
7.598,0.5847154446102186
7.6,0.8990169707330504
7.602,1.0742589562132374
7.604,1.108918745281005
7.606,1.0242937790746074
7.608,0.8607163229283898
7.61,0.6708058377007236
7.612,0.5108114033819937
7.614,0.4313914907095032
7.616,0.46926527199640977
7.618,0.6410351666968248
7.62,0.940145165
7.622,1.3374553412892647
7.624,1.7853544847289273
7.626,2.2247860997431075
7.628,2.594112377034663
7.63,2.838455714
7.632,2.9180818593318065
7.634,2.8145345175576297
7.636,2.533575803329075
7.638,2.104477283530929
7.64,1.5757668830136997
7.642,1.0080813598956526
7.644,0.46521847085213053
7.646,0.004758897
7.648,-0.330307015
7.65,-0.517668602
7.652,-0.558574089
7.654,-0.477068706
7.656,-0.315722239
7.658,-0.12851751
7.66,0.027991559364573648
7.662,0.10387763577843712
7.664,0.06396499
7.666,-0.106379948
7.668,-0.398692915
7.67,-0.782491082
7.672,-1.209825147
7.674,-1.6226049
7.676,-1.961569334
7.678,-2.175516914
7.68,-2.229369556
7.682,-2.10982176
7.684,-1.827696919
7.686,-1.41663883
7.688,-0.928330079
7.69,-0.424963284
7.692,0.029886127
7.694,0.38059095802604204
7.696,0.5875812301301822
7.698,0.6329933966185355
7.7,0.5230007833873234
7.702,0.2864770322974023
7.704,-0.029791477
7.706,-0.368597597
7.708,-0.671347806
7.71,-0.887240984
7.712,-0.981173136
7.714,-0.939147908
7.716,-0.770359215
7.718,-0.505627196
7.72,-0.192432747
7.722,0.1126780165848722
7.724,0.3531409725845179
7.726,0.481469272
7.728,0.46698443974592196
7.73,0.3009803974145784
7.732,-0.001487479
7.734,-0.403476265
7.736,-0.85141581
7.738,-1.282956635
7.74,-1.636207179
7.742,-1.858947111
7.744,-1.916406004
7.746,-1.796416412
7.748,-1.511153561
7.75,-1.095198211
7.752,-0.600224188
7.754,-0.087130346
7.756,0.38317129118353993
7.758,0.7588943316330197
7.76,1.0050400390090535
7.762,1.1084082826745467
7.764,1.0791934080899828
7.766,0.948928862
7.768,0.7651084189579227
7.77,0.5833250665446786
7.772,0.4581518700876207
7.774,0.4341833869048696
7.776,0.5386314508447809
7.778,0.7766292420997363
7.78,1.1299794664831468
7.782,1.559550660048009
7.784,2.0109621055190208
7.786,2.422689490856024
7.788,2.7353486529787108
7.79,2.9007313430925272
7.792,2.889203239847955
7.794,2.694324876415906
7.796,2.333982182926408
7.798,1.8478493555636883
7.8,1.2915701743415364
7.802,0.7285479040859897
7.804,0.22060088128345934
7.806,-0.181085712
7.808,-0.443328253
7.81,-0.555509495
7.812,-0.530648838
7.814,-0.402826098
7.816,-0.221368911
7.818,-0.042712493
7.82,0.078801357
7.822,0.099756491
7.824,-0.005245567
7.826,-0.239335661
7.828,-0.582631179
7.83,-0.995114548
7.832,-1.422695617
7.834,-1.80552475
7.836,-2.087274492
7.838,-2.223956402
7.84,-2.190909366
7.842,-1.9868758
7.844,-1.634529401
7.846,-1.177363675
7.848,-0.673410274
7.85,-0.186743922
7.852,0.22192868487926376
7.854,0.5041577374958492
7.856,0.6307591456674686
7.858,0.5958750298563802
7.86,0.41747139528074095
7.862,0.13420678577273645
7.864,-0.200836076
7.866,-0.528581517
7.868,-0.793249092
7.87,-0.951062468
7.872,-0.977033952
7.874,-0.868778186
7.876,-0.646768441
7.878,-0.350999213
7.88,-0.034574646
7.882,0.2447821179546807
7.884,0.433981536
7.886,0.4931462938661633
7.888,0.40218285743772897
7.89,0.16432140548106544
7.892,-0.193933616
7.894,-0.626446994
7.896,-1.074140879
7.898,-1.473708388
7.9,-1.767020589
7.902,-1.909786908
7.904,-1.878142796
7.906,-1.672156536
7.908,-1.315720276
7.91,-0.852845899
7.912,-0.340938593
7.914,0.15791513401344182
7.916,0.586304177
7.918,0.9000560485443264
7.92,1.074692497293447
7.922,1.1087900540212505
7.924,1.0237366305809577
7.926,0.8599321582082381
7.928,0.6700304351336698
7.93,0.5102762169145453
7.932,0.431285669
7.934,0.4697042655442155
7.936,0.6420408198284017
7.938,0.9416404060583291
7.94,1.3392743383208605
7.942,1.787266747097854
7.944,2.226530838174535
7.946,2.5954378604935346
7.948,2.8391575749215825
7.95,2.9180344575976878
7.952,2.813710528820596
7.954,2.5320510135104657
7.956,2.102419833553129
7.958,1.573412602396573
7.96,1.0056989625201236
7.962,0.4630699421913129
7.964,0.003061137
7.966,-0.331413426
7.968,-0.518138756
7.97,-0.558463282
7.972,-0.476521514
7.974,-0.314947879
7.976,-0.127755321
7.978,0.028511120084745878
7.98,0.10397043878541556
7.982,0.063523302
7.984,-0.107369448
7.986,-0.40014597
7.988,-0.78423806
7.99,-1.211636745
7.992,-1.624227383
7.994,-1.962763882
7.996,-2.176097008
7.998,-2.229230598
8,-1.326258529
8.002,-0.865406365
8.004,-0.353973705
8.006,0.14595572176124605
8.008,0.5767409239048965
8.01,0.8937840768735552
8.012,1.0720533103694168
8.014,1.109529981460141
8.016,1.0270581620646082
8.018,0.8646299724635635
8.02,0.6746908543399445
8.022,0.5135090236875011
8.024,0.4319522260000238
8.026,0.46710644970357795
8.028,0.6360413245537184
8.03,0.9326955706836719
8.032,1.328374159668713
8.034,1.7757910720862495
8.036,2.216043690619256
8.038,2.5874514333777063
8.04,2.8349021410833624
8.042,2.918269588412624
8.044,2.818606693904737
8.046,2.541159837155887
8.048,2.1147376686150765
8.05,1.5875277471057407
8.052,1.019999999
8.054,0.4759832936876045
8.056,0.013281480098401577
8.058,-0.324735137
8.06,-0.515278326
8.062,-0.559095083
8.064,-0.479783084
8.066,-0.319587017
8.068,-0.132336692
8.07,0.025372035
8.072,0.10338238092597385
8.074,0.066138207
8.076,-0.101465431
8.078,-0.391452441
8.08,-0.773768084
8.082,-1.2007634
8.084,-1.61447275
8.086,-1.955563026
8.088,-2.172573388
8.09,-2.23001766
8.092,-2.114094953
8.094,-1.835121087
8.096,-1.426297296
8.098,-0.938996
8.1,-0.435279278
8.102,0.021208563531191493
8.104,0.3745827178585056
8.106,0.5848663783463187
8.108,0.6337022174999491
8.11,0.526758252
8.112,0.29246826753657673
8.114,-0.022689067
8.116,-0.361636011
8.118,-0.665711606
8.12,-0.883862348
8.122,-0.980587378
8.124,-0.941411743
8.126,-0.775044348
8.128,-0.511890148
8.13,-0.199150059
8.132,0.10673019361650521
8.134,0.3490907609913048
8.136,0.4801668485959758
8.138,0.46886204005620324
8.14,0.3059763589319049
8.142,0.006071334
8.144,-0.394327653
8.146,-0.841926933
8.148,-1.274469197
8.15,-1.629955658
8.152,-1.855874809
8.154,-1.917024707
8.156,-1.800731146
8.158,-1.518663911
8.16,-1.104975929
8.162,-0.611055082
8.164,-0.097698581
8.166,0.3740848454222821
8.168,0.7522301965503019
8.17,1.0013225811536097
8.172,1.1076735689995916
8.174,1.0809933902195024
8.176,0.9524110242842208
8.178,0.7691583711756875
8.18,0.5867498402484435
8.182,0.4598753977767993
8.184,0.4334237571471209
8.186,0.5350323475461835
8.188,0.7703250472521705
8.19,1.121583747485487
8.192,1.5500695947802399
8.194,2.001645996487468
8.196,2.4148450954551945
8.198,2.7301411333796404
8.2,2.899006279
8.202,2.8913560959766187
8.204,2.7002380459405715
8.206,2.343039352056194
8.208,1.8590250600679847
8.21,1.3035808667290893
8.212,0.7400414059076578
8.214,0.2303552109787388
8.216,-0.173984563
8.218,-0.439356751
8.22,-0.554644921
8.222,-0.532384792
8.224,-0.406262491
8.226,-0.225362299
8.228,-0.046063313
8.23,0.077153745
8.232,0.10056126464413484
8.234,-0.001673954
8.236,-0.233172283
8.238,-0.574518421
8.24,-0.986066186
8.242,-1.413941949
8.244,-1.79832263
8.246,-2.082711592
8.248,-2.222779951
8.25,-2.193405873
8.252,-1.992820468
8.254,-1.643213195
8.256,-1.187694101
8.258,-0.684070552
8.26,-0.196386278
8.262,0.2144851494914939
8.264,0.499754834
8.266,0.629779335
8.268,0.5981913954771207
8.27,0.4224753285659746
8.272,0.1409089119640519
8.274,-0.193647475
8.276,-0.522149154
8.278,-0.788652008
8.28,-0.949048127
8.282,-0.977903026
8.284,-0.872339774
8.286,-0.652372575
8.288,-0.357641566
8.29,-0.041057163
8.292,0.23965957770037882
8.294,0.4312282774204302
8.296,0.4934165426665054
8.298,0.4056657452823812
8.3,0.17070239100048445
8.302,-0.185433683
8.304,-0.61696093
8.306,-1.064989192
8.308,-1.466203609
8.31,-1.76227186
8.312,-1.908534732
8.314,-1.880649261
8.316,-1.678167794
8.318,-1.32450696
8.32,-0.863315189
8.322,-0.351800632
8.324,0.14795209598090336
8.326,0.5783399333944169
8.328,0.8948356528854042
8.33,1.0724995008070035
8.332,1.1094120382141708
8.334,1.0265081454432659
8.336,0.8638482132253824
8.338,0.6739127977307348
8.34,0.5129666192774897
8.342,0.4318358692433556
8.344,0.46753339615010225
8.346,0.6370354986326922
8.348,0.9341819319712039
8.35,1.3301885417497736
8.352,1.7777040191091684
8.354,2.217794652943411
8.356,2.588788080007657
8.358,2.8356187502340324
8.36,2.9182386115034307
8.362,2.8177986320859434
8.364,2.539648362440799
8.366,2.1126891876598064
8.368,1.585176995566807
8.37,1.0176153997094515
8.372,0.4738273848717959
8.374,0.011572467
8.376,-0.32585482
8.378,-0.515761652
8.38,-0.558995299
8.382,-0.479243098
8.384,-0.318815012
8.386,-0.131571771
8.388,0.025898824614605798
8.39,0.10348559068896446
8.392,0.06570826
8.394,-0.102443932
8.396,-0.392897219
8.398,-0.775511084
8.4,-1.202576235
8.402,-1.616101797
8.404,-1.956768751
8.406,-2.173167828
8.408,-2.229894264
8.41,-2.113246162
8.412,-1.833640902
8.414,-1.424368402
8.416,-0.936863384
8.418,-0.433214361
8.42,0.022947797
8.422,0.3757895169062525
8.424,0.5854151511876161
8.426,0.6335660436376405
8.428,0.5260113193693717
8.43,0.29127290545373175
8.432,-0.024108718
8.434,-0.363029606
8.436,-0.666841955
8.438,-0.884542455
8.44,-0.980709422
8.442,-0.940963548
8.444,-0.774110794
8.446,-0.510639329
8.448,-0.197806337
8.45,0.10792205493264612
8.452,0.34990481418598923
8.454,0.48043245717737915
8.456,0.46849196888595945
8.458,0.3049820863607211
8.46,0.004563174
8.462,-0.396155692
8.464,-0.843825263
8.466,-1.276169465
8.468,-1.631210625
8.47,-1.856495191
8.472,-1.916907336
8.474,-1.799874142
8.476,-1.517166549
8.478,-1.103023243
8.48,-0.608889575
8.482,-0.095583414
8.484,0.375905521
8.486,0.7535676754620084
8.488,1.0020712083016998
8.49,1.107825289852225
8.492,1.080637045596917
8.494,0.9517165404524013
8.496,0.7683483311251885
8.498,0.5860628700960395
8.5,0.4595270659256355
8.502,0.4335710679572976
8.504,0.535747357
8.506,0.7715817171140233
8.508,1.1232601192353298
8.51,1.5519649843907288
8.512,2.003510604514065
8.514,2.4164174980107647
8.516,2.731187900408033
8.518,2.8993576299374793
8.52,2.8909321058755553
8.522,2.6990613616697567
8.524,2.3412324514972145
8.526,1.8567924589956681
8.528,1.3011789918288008
8.53,0.7377407457089187
8.532,0.22840054029200785
8.534,-0.175409798
8.536,-0.440156448
8.538,-0.554822772
8.54,-0.53204132
8.542,-0.405577162
8.544,-0.224563541
8.546,-0.045391111
8.548,0.077486873
8.55,0.10040483925979837
8.552,-0.002383623
8.554,-0.23440101
8.556,-0.576138453
8.558,-0.987875279
8.56,-1.415694254
8.562,-1.799766654
8.564,-2.083629362
8.566,-2.223021327
8.568,-2.192912716
8.57,-1.991636874
8.572,-1.641480222
8.574,-1.185629723
8.576,-0.681937902
8.578,-0.194455028
8.58,0.21597838275327563
8.582,0.5006409984854763
8.584,0.6299811014844393
8.586,0.59773329
8.588,0.4214783272034843
8.59,0.13957036800201875
8.592,-0.195085437
8.594,-0.523437878
8.596,-0.789575256
8.598,-0.949455735
8.6,-0.977734047
8.602,-0.871631565
8.604,-0.651254427
8.606,-0.356313868
8.608,-0.039759356
8.61,0.2406873025900632
8.612,0.43178358835011654
8.614,0.49336788571237145
8.616,0.4049744566330007
8.618,0.16943054147528835
8.62,-0.187130972
8.622,-0.618857563
8.624,-1.066821224
8.626,-1.467708352
8.628,-1.763226993
8.63,-1.908791422
8.632,-1.880154231
8.634,-1.676970956
8.636,-1.322753464
8.638,-0.861223113
8.64,-0.349627775
8.642,0.14994721993814314
8.644,0.579936893
8.646,0.8958847313048545
8.648,1.0729431598546204
8.65,1.1092919405872654
8.652,1.0259566952237096
8.654,0.8630659644159562
8.656,0.6731352635926843
8.658,0.5124256516233948
8.66,0.43172161523511454
8.662,0.46796275118093245
8.664,0.6380319712434986
8.666,0.9356700750469709
8.668,1.3320038550800652
8.67,1.7796168385675986
8.672,2.2195443795488807
8.674,2.5901225013781084
8.676,2.836332414354568
8.678,2.9182043506600674
8.68,2.8169873822077536
8.682,2.5381342187023463
8.684,2.110638904451402
8.686,1.5828255285650836
8.688,1.015231231628186
8.69,0.47167294426900885
8.692,0.0098657
8.694,-0.326971849
8.696,-0.516242342
8.698,-0.558893305
8.7,-0.478701663
8.702,-0.318042528
8.704,-0.130807389
8.706,0.026424175439888287
8.708,0.10358672301728655
8.71,0.065275965
8.712,-0.103424635
8.714,-0.394343659
8.716,-0.777254887
8.718,-1.204388831
8.72,-1.61772954
8.722,-1.957972248
8.724,-2.173759402
8.726,-2.229767755
8.728,-2.112394445
8.73,-1.83215839
8.732,-1.422438104
8.734,-0.934730479
8.736,-0.431150299
8.738,0.024685174516038577
8.74,0.3769937426907689
8.742,0.5859610232562523
8.744,0.6334270732716839
8.746,0.525262103
8.748,0.29007609685337193
8.75,-0.025528789
8.752,-0.364422566
8.754,-0.667970752
8.756,-0.885220374
8.758,-0.98082902
8.76,-0.940513066
8.762,-0.773175501
8.764,-0.50938762
8.766,-0.196462739
8.768,0.1091127719465384
8.77,0.3507168650040118
8.772,0.4806955053462687
8.774,0.4681191730548786
8.776,0.30398535193300136
8.778,0.003053209
8.78,-0.397984577
8.782,-0.84572332
8.784,-1.277868347
8.786,-1.632463264
8.788,-1.857112614
8.79,-1.91678678
8.792,-1.799014164
8.794,-1.51566683
8.796,-1.101069124
8.798,-0.606723727
8.8,-0.093469003
8.802,0.37772450618600045
8.804,0.7549028303118279
8.806,1.002817267791758
8.808,1.1079746200357974
8.81,1.0802788720075138
8.812,0.9510210782865145
8.814,0.7675383115864037
8.816,0.5853769037765089
8.818,0.45918054441444944
8.82,0.43372068505074735
8.822,0.536464772
8.824,0.7728404737293331
8.826,1.124937880622197
8.828,1.5538607902142312
8.83,2.005374524126921
8.832,2.4179881430180727
8.834,2.7322320389246086
8.836,2.8997058132856997
8.838,2.8905048247944913
8.84,2.697881700371725
8.842,2.3394232806234383
8.844,1.8545585833992095
8.846,1.2987769802821822
8.848,0.7354410610365156
8.85,0.22644776869428795
8.852,-0.176832532
8.854,-0.440953446
8.856,-0.554998154
8.858,-0.531695985
8.86,-0.404890853
8.862,-0.22376482
8.864,-0.044719925
8.866,0.077818201
8.868,0.10024615032217687
8.87,-0.00309562
8.872,-0.235631713
8.874,-0.577759749
8.876,-0.989684666
8.878,-1.417445778
8.88,-1.801208882
8.882,-2.084544539
8.884,-2.223259662
8.886,-2.192416485
8.888,-1.990450608
8.89,-1.639745353
8.892,-1.183564486
8.894,-0.679805545
8.896,-0.192525163
8.898,0.2174693559490426
8.9,0.5015243724514691
8.902,0.6301799651508645
8.904,0.5972725984464197
8.906,0.4204794296379807
8.908,0.13823087904597875
8.91,-0.196523283
8.912,-0.52472548
8.914,-0.790496592
8.916,-0.949860974
8.918,-0.977562649
8.92,-0.8709213
8.922,-0.650134936
8.924,-0.35498578
8.926,-0.038462197
8.928,0.24171342269301638
8.93,0.43233657205119896
8.932,0.4933165330417154
8.934,0.40428052239984524
8.936,0.1681565153660528
8.938,-0.188829613
8.94,-0.620754491
8.942,-1.068652414
8.944,-1.469211206
8.946,-1.764179435
8.948,-1.909044985
8.95,-1.879656068
8.952,-1.675771409
8.954,-1.320998043
8.956,-0.859130141
8.958,-0.347455138
8.96,0.1519410896732914
8.962,0.5815317997178788
8.964,0.8969313111006213
8.966,1.0733842882641493
8.968,1.109169690962357
8.97,1.0254038150138285
8.972,0.8622832302714826
8.974,0.6723582560961943
8.976,0.511886124
8.978,0.43160946607941186
8.98,0.4683945152215243
8.982,0.6390307410327715
8.984,0.9371599969567871
8.986,1.3338200955337562
8.988,1.7815295257793247
8.99,2.221292865903611
8.992,2.5914546937968908
8.994,2.837043131159156
8.996,2.918166805359312
8.998,2.816172945600461
9,2.536617408935675
9.002,2.1085868232102727
9.004,1.5804733509230955
9.006,1.0128474991581997
9.008,0.46951997579294424
9.01,0.008161181
9.012,-0.328086225
9.014,-0.516720396
9.016,-0.558789103
9.018,-0.478158784
9.02,-0.317269568
9.022,-0.130043548
9.024,0.026948083723223992
9.026,0.10368577594604389
9.028,0.064841322
9.03,-0.10440754
9.032,-0.395791756
9.034,-0.778999491
9.036,-1.206201185
9.038,-1.619355975
9.04,-1.959173513
9.042,-2.174348109
9.044,-2.229638134
9.046,-2.111539805
9.048,-1.830673553
9.05,-1.420506406
9.052,-0.932597289
9.054,-0.429087096
9.056,0.026420691
9.058,0.3781953929646603
9.06,0.5865039940787277
9.062,0.6332853077450595
9.064,0.5245106064341784
9.066,0.2888778457687962
9.068,-0.026949276
9.07,-0.365814887
9.072,-0.669097996
9.074,-0.885896103
9.076,-0.980946172
9.078,-0.940060297
9.08,-0.772238471
9.082,-0.508135025
9.084,-0.195119272
9.086,0.11030234059772104
9.088,0.35152691038129635
9.09,0.4809559915390937
9.092,0.4677436527740332
9.094,0.30298615763557313
9.096,0.001541443
9.098,-0.399814304
9.1,-0.8476211
9.102,-1.279565839
9.104,-1.633713572
9.106,-1.857727076
9.108,-1.916663039
9.11,-1.798151216
9.112,-1.514164757
9.114,-1.099113576
9.116,-0.604557543
9.118,-0.091355352
9.12,0.3795417987166997
9.122,0.7562356592105824
9.124,1.0035607594895426
9.126,1.108121561157072
9.128,1.0799188725138784
9.13,0.9503246417930586
9.132,0.7667283168512519
9.134,0.5846919451643937
9.136,0.45883583606274414
9.138,0.4338726097184401
9.14,0.5371845930315523
9.142,0.774101315
9.144,1.1266170280364365
9.146,1.555757007760464
9.148,2.0072377506293413
9.15,2.419557026
9.152,2.7332735458838897
9.154,2.900050828
9.156,2.890074253147165
9.158,2.6966990642531257
9.16,2.337611843113596
9.162,1.8523234378872433
9.164,1.296374836947236
9.166,0.7331423562829853
9.168,0.22449689947326346
9.17,-0.178252764
9.172,-0.441747746
9.174,-0.555171067
9.176,-0.531348791
9.178,-0.404203571
9.18,-0.222966138
9.182,-0.044049757
9.184,0.078147726
9.186,0.1000851966918741
9.188,-0.003809943
9.19,-0.236864391
9.192,-0.579382304
9.194,-0.991494342
9.196,-1.419196516
9.198,-1.802649309
9.2,-2.085457121
9.202,-2.223494953
9.204,-2.191917183
9.206,-1.989261672
9.208,-1.63800859
9.21,-1.181498396
9.212,-0.677673484
9.214,-0.190596688
9.216,0.21895806604962254
9.218,0.5024049545219806
9.22,0.6303759267631215
9.222,0.596809323
9.224,0.4194786394228259
9.226,0.136890449
9.228,-0.197961008
9.23,-0.526011956
9.232,-0.791416011
9.234,-0.950263843
9.236,-0.977388833
9.238,-0.87020898
9.24,-0.649014105
9.242,-0.353657305
9.244,-0.037165689
9.246,0.24273793437443708
9.248,0.432887226
9.25,0.49326248396434164
9.252,0.40358394370315676
9.254,0.1668803154643118
9.256,-0.190529604
9.258,-0.622651708
9.26,-1.070482756
9.262,-1.470712166
9.264,-1.765129183
9.266,-1.909295421
9.268,-1.879154774
9.27,-1.674569155
9.272,-1.319240702
9.274,-0.857036278
9.276,-0.345282725
9.278,0.15393370123087874
9.28,0.583124651
9.282,0.8979753912488446
9.284,1.0738228867948116
9.286,1.1090452917285227
